Please select another payment method. Stripe does not support transactions in currency '{0}',Veuillez sélectionner une autre méthode de paiement. Stripe ne supporte pas les transaction en devise '{0}',
Please select at least one bank transaction and one document to reconcile,Veuillez sélectionner au moins une transaction bancaire et un document à rapprocher,
Please select at least one domain.,Veuillez sélectionner au moins un domaine.,
Please select at least one item,Veuillez sélectionner au moin un article,
Please select batches for batched item ,Veuillez sélectionner les lots pour les articles en lots,
Please select company first,Veuillez d'abord sélectionner la société,
Please select correct account,Veuillez sélectionner un compte correct,
Please select date,Veuillez sélectionner une date,
Please select documents linked to the same party account,Veuillez sélectionner des documents liés au même compte de tiers,
Please select documents linked to the same party,Veuillez sélectionner des documents liés au même tiers,
Please select documents linked to the same {0},Veuillez sélectionner des documents liés au·à la même {0},
Please select item code,Veuillez sélectionner un code d'article,
Please select month and year,Veuillez sélectionner le mois et l'année,
Please select only one bank transaction and multiple documents or multiple bank transactions and only one document.,Veuillez sélectionner une seule transaction bancaire et plusieurs documents ou plusieurs transactions bancaires et un seul document.,
Please select plans with the same currency,Veuillez sélectionner des plans dans la même devise,
Please select plans with the same price determination rule,Veuillez sélectionner des plans avec la même règle de détermination du prix,
Please select prefix first,Veuillez d’abord sélectionner un préfixe,
Please select quantity on row ,Veuillez sélectionner la quantité sur la ligne,
Please select the Company first,Veuillez sélectionner la Société en premier,
Please select the Company,Veuillez sélectionner la société,
Please select the Multiple Tier Program type for more than one collection rules.,Veuillez sélectionner le type de programme à plusieurs niveaux pour plus d'une règle de collecte.,
Please select the customer.,Veuillez sélectionner le client.,
Please select the document type first,Veuillez d’abord sélectionner le type de document,
Please select weekly off day,Veuillez sélectionnez les jours de congé hebdomadaires,
Please select {0} first,Veuillez d’abord sélectionner {0},
Please select {0},Veuillez sélectionner {0},
Please set 'Apply Additional Discount On',Veuillez définir ‘Appliquer Réduction Supplémentaire Sur ‘,
Please set 'Asset Depreciation Cost Center' in Company {0},Veuillez définir 'Centre de coûts des Amortissements d’Actifs’ de la Société {0},
Please set 'Gain/Loss Account on Asset Disposal' in Company {0},Veuillez définir ‘Compte de Gain/Perte sur les Cessions d’Immobilisations’ de la Société {0},
Please set Account in Warehouse {0} or Default Inventory Account in Company {1},Veuillez définir le compte dans l’entrepôt {0} ou le compte d’inventaire par défaut dans la société {1}.,
Please set B2C Limit in GST Settings.,Veuillez définir la limite B2C dans les paramètres GST.,
Please set Company filter blank if Group By is 'Company',Veuillez laisser le filtre de la Société vide si Group By est 'Société',
Please set Company,Veuillez sélectionner une Société,
Please set Default Payroll Payable Account in Company {0},Veuillez définir le Compte Créditeur de Paie par Défaut pour la Société {0},
Please set Depreciation related Accounts in Asset Category {0} or Company {1},Veuillez définir le Compte relatif aux Amortissements dans la Catégorie d’Actifs {0} ou la Société {1},
Please set Fiscal Code for the customer '%s',Veuillez définir un numéro d'identification fiscal pour le client '%s,
Please set Fiscal Code for the public administration '%s',Veuillez définir un numéro d'identification fiscal pour l'administration publique '%s,
Please set GST Accounts in GST Settings,Veuillez définir les comptes GST dans les paramètres de la GST,
Please set Naming Series for {0} via Setup > Settings > Naming Series,Veuillez définir les noms de série pour {0} via Paramètres > Données > Nom de série,
Please set Number of Depreciations Booked,Veuillez définir le Nombre d’Amortissements Comptabilisés,
Please set Payroll based on in HR settings,Veuillez définir la base pour la paie dans les paramètres RH,
Please set Payroll based on in Payroll settings,Veuillez définir la base de calcul de la paie dans les paramètres de paie.,
Please set Tax ID for the customer '%s',Veuillez définir un numéro d'identification de TVA pour l,
Please set Unrealized Exchange Gain/Loss Account in Company {0},Veuillez définir un compte de gain / perte de change non réalisé pour la société {0},
Please set User ID field in an Employee record to set Employee Role,Veuillez définir le champ ID de l'Utilisateur dans un dossier Employé pour définir le Rôle de l’Employés,
Please set Warehouse in Woocommerce Settings,Veuillez définir un entrepôt dans les paramètres WooCommerce,
Please set a Company,Veuillez sélectionner une société,
Please set a Supplier against the Items to be considered in the Purchase Order.,Veuillez définir un fournisseur pour les articles à prendre en compte dans la commande fournisseur.,
Please set a default Holiday List for Employee {0} or Company {1},Veuillez définir une liste de congés par défaut pour l'Employé {0} ou la Société {1},
Please set a default company address,Veuillez définir une adresse par défaut pour la société.,
Please set account heads in GST Settings for Compnay {0},Veuillez définir les comptes comptables à utiliser pour la société {0} dans les paramètres GST,
Please set account in Warehouse {0},Veuillez définir un compte dans l'entrepôt {0},
Please set an Address on the Company '%s',Veuillez définir une adresse pour la société '%s,
Please set an email id for the Lead {0},Veuillez ajouter une adresse email dans le prospect {0},
Please set associated account in Tax Withholding Category {0} against Company {1},Veuillez définir le compte associé dans la catégorie de retenue d'impôt {0} contre la société {1}.,
Please set at least one row in the Taxes and Charges Table,Veuillez ajouter au moins une ligne dans le tableau des taxes et frais,
Please set default Cash or Bank account in Mode of Payment {0},Veuillez définir un compte de Caisse ou de Banque par défaut pour le Mode de Paiement {0},
Please set default UOM in Stock Settings,Veuillez définir une unité de mesure par défaut dans les paramètres des stocks,
Please set default account in Expense Claim Type {0},Veuillez définir le compte par défaut dans le Type de Note de Frais {0},
Please set default account in Salary Component {0},Veuillez définir le compte par défaut dans la Composante salariale {0},
Please set default payable account for the company {0},Veuillez définir le compte créditeur par défaut pour la société {0},
Please set default template for Leave Approval Notification in HR Settings.,Veuillez définir un modèle par défaut pour les notifications d'autorisation de congés dans les paramètres RH.,
Please set default template for Leave Status Notification in HR Settings.,Veuillez définir un modèle par défaut pour la notification de statut de congés dans les paramètres RH.,
Please set default {0} in Company {1},Veuillez définir {0} par défaut dans la Société {1},
Please set either the Tax ID or Fiscal Code on Company '%s',Veuillez ajouter un numéro de TVA ou un numéro d'identification fiscal pour la société '%s',
Please set filter based on Item or Warehouse due to a large amount of entries.,Veuillez définir un filtre par article ou entrepôt à cause du très grand nombre d'entrées,
Please set filter based on Item or Warehouse,Veuillez définir un filtre basé sur l'Article ou l'Entrepôt,
Please set leave policy for employee {0} in Employee / Grade record,Veuillez définir la politique de congés pour l'employé {0} dans le dossier Employé / Grade,
Please set recurring after saving,Veuillez définir la récurrence après avoir sauvegardé,
Please set the Company,Veuillez définir la Société,
Please set the Customer Address,Veuillez définir l'adresse du client,
Please set the Date Of Joining for employee {0},Veuillez définir la Date d'Embauche pour l'employé {0},
Please set the Default Cost Center in {0} company.,Veuillez définir un Centre de coûts par défaut pour la société {0}.,
Please set the Item Code first,Veuillez définir le Code d'Article en premier,
Please set the Payment Schedule,Veuillez définir des termes de paiement,
Please set the series to be used.,Veuillez définir la série à utiliser.,
Please set up the Campaign Schedule in the Campaign {0},Veuillez configurer un planning de campagne pour la campagne {0},
Please set valid GSTIN No. in Company Address for company {0},Veuillez définir un N° GSTIN valide dans l'adresse de la société pour la société {0},
Please set valid GSTIN No. in Company Address,Veuillez définir un N° GSTIN valide dans l'adresse de la société,
"Please set {0} for Batched Item {1}, which is used to set {2} on Submit.","Veuillez définir {0} pour l'article en lot {1}, utilisé pour définir {2} à la validation.",
Please set {0} for address {1},Veuillez remplir le champ {0} pour l'adresse {1},
Please set {0} for the Employee or for Department: {1},Veuillez définir {0} pour l'employé ou pour le département: {1},
